0,50.9,0,0.445,0.045,0.005,0,0.935
0,61.2,0,0.06,0.085,0.015,0,0.82
0,61.0,0,0.525,0.54,0.015,0,0.64
0,59.8,0,0.945,0.055,0.025,0,0.935
0,55.3,0,0.82,0.92,0.04,0,0.77
0,59.8,0,0.84,0.52,0.035,0,0.975
0,61.2,0,0.93,0.31,0.03,0,0.92
0,60.6,0,0.925,0.35,0.035,0,0.825
0,60.6,0,0.885,0.48,0.03,0,0.905
0,57.9,0,0.205,0.935,0.01,0,0.695
0,58.2,0,0.215,0.655,0.03,0,0.765
0,61.7,0,0.795,0.18,0.04,0,0.625
0,56.6,0,0.62,0.565,0.04,0,0.53
0,58.7,0,0.26,0.745,0.02,0,0.7
0,61.6,0,0.42,0.265,0.035,0,0.83
0,59.4,0,0.3,0.06,0.015,0,0.88
0,58.9,0,0.075,0.24,0.05,0,0.71
0,53.2,0,0.91,0.93,0.025,0,0.795
0,54.9,0,0.48,0.865,0.015,0,0.555
0,61.8,0,0.325,0.09,0.04,0,0.65
0,52.0,0,0.4,0.875,0.045,0,0.59
0,53.0,0,0.685,0.89,0.05,0,0.62
0,63.5,0,0.58,0.19,0.01,0,0.68
0,60.4,0,0.125,0.04,0.045,0,0.77
0,60.8,0,0.735,0.1,0.03,0,0.975
0,60.6,0,0.48,0.65,0.01,0,0.78
0,59.4,0,0.285,0.05,0.01,0,0.565
0,59.2,0,0.645,0.775,0.01,0,0.75
0,59.1,0,0.27,0.88,0.015,0,0.78
0,55.4,0,0.12,0.66,0.045,0,0.785
0,59.5,0,0.52,0.665,0.025,0,0.95
0,53.7,0,0.085,0.745,0.035,0,0.565
0,57.9,0,0.37,0.755,0.025,0,0.815
0,56.2,0,0.835,0.535,0.05,0,0.555
0,55.1,0,0.2,0.625,0.035,0,0.52
0,61.5,0,0.14,0.235,0.02,0,0.985
0,53.9,0,0.75,0.88,0.045,0,0.665
0,57.0,0,0.2,0.81,0.015,0,0.505
0,60.4,0,0.665,0.545,0.025,0,0.795
0,62.8,0,0.22,0.215,0.015,0,0.79
0,60.0,0,0.78,0.345,0.04,0,0.545
