0,28.7,0,0.995,0.5,0.01,0,0.99
0,26.0,0,0.95,0.7,0.005,0,0.995
0,62.9,0,0.1,0.3,0.01,0,0.9
0,58.6,0,0.7,0.7,0.01,0,0.6
0,61.1,0,0.7,0.5,0.03,0,0.9
0,58.6,0,0.1,0.5,0.03,0,0.7
0,62.4,0,0.3,0.5,0.02,0,0.95
0,58.9,0,0.995,0.5,0.04,0,0.7
0,61.7,0,0.0,0.3,0.005,0,0.95
0,60.8,0,0.99,0.5,0.01,0,0.8
0,47.4,0,0.99,0.3,0.04,0,0.99
0,59.3,0,0.7,0.7,0.02,0,0.8
0,61.2,0,0.7,0.5,0.03,0,0.95
0,59.0,0,0.9,0.7,0.005,0,0.6
0,62.5,0,0.7,0.3,0.03,0,0.9
0,60.2,0,0.1,0.3,0.02,0,0.995
0,56.8,0,0.5,0.7,0.03,0,0.6
0,61.9,0,0.0,0.5,0.01,0,0.8
0,57.7,0,0.1,0.5,0.04,0,0.99
0,61.2,0,0.0,0.3,0.01,0,0.99
0,61.7,0,0.0,0.3,0.005,0,0.95
0,59.2,0,0.9,0.7,0.02,0,0.8
0,63.1,0,0.1,0.5,0.005,0,0.9
0,56.8,0,0.99,0.7,0.04,0,0.7
0,48.0,0,0.99,0.7,0.02,0,0.9
0,62.7,0,0.3,0.5,0.005,0,0.99
0,59.2,0,0.7,0.7,0.03,0,0.95
0,62.5,0,0.99,0.3,0.005,0,0.8
0,62.3,0,0.1,0.3,0.005,0,0.7
0,59.9,0,0.5,0.3,0.005,0,0.995
0,62.2,0,0.5,0.5,0.005,0,0.995
0,56.4,0,0.995,0.3,0.02,0,0.95
0,62.8,0,0.7,0.5,0.01,0,0.9
0,58.4,0,0.0,0.5,0.02,0,0.6
0,58.6,0,0.3,0.7,0.03,0,0.995
0,62.7,0,0.3,0.5,0.005,0,0.99
0,60.2,0,0.9,0.3,0.03,0,0.99
0,58.9,0,0.7,0.7,0.005,0,0.6
0,58.7,0,0.3,0.5,0.03,0,0.6
0,36.8,0,0.99,0.7,0.01,0,0.95
0,63.4,0,0.5,0.3,0.005,0,0.8
0,28.7,0,0.995,0.5,0.01,0,0.99
0,58.9,0,0.3,0.7,0.02,0,0.7
0,63.2,0,0.99,0.3,0.01,0,0.7
0,61.3,0,0.3,0.7,0.01,0,0.8
0,59.2,0,0.0,0.7,0.005,0,0.6
0,62.9,0,0.3,0.3,0.02,0,0.9
0,62.8,0,0.1,0.5,0.01,0,0.9
0,59.7,0,0.0,0.3,0.04,0,0.9
0,58.1,0,0.3,0.5,0.04,0,0.7
0,47.5,0,0.995,0.7,0.02,0,0.9
0,57.1,0,0.995,0.7,0.03,0,0.6
0,62.3,0,0.99,0.3,0.03,0,0.7
0,58.1,0,0.5,0.7,0.02,0,0.6
0,61.7,0,0.9,0.3,0.03,0,0.6
0,61.2,0,0.5,0.3,0.03,0,0.99
0,61.2,0,0.995,0.5,0.01,0,0.7
0,58.6,0,0.3,0.7,0.03,0,0.995
0,60.8,0,0.0,0.7,0.01,0,0.995
0,60.3,0,0.3,0.5,0.03,0,0.99
0,54.0,0,0.9,0.7,0.02,0,0.95
