0,56.9,0,0.95,0.7,0.04,0,0.8
0,58.7,0,0.99,0.7,0.01,0,0.6
0,58.8,0,0.5,0.5,0.04,0,0.7
0,61.9,0,0.1,0.3,0.005,0,0.95
0,62.9,0,0.7,0.3,0.005,0,0.8
0,60.0,0,0.995,0.5,0.02,0,0.8
0,45.8,0,0.99,0.3,0.03,0,0.99
0,61.8,0,0.3,0.3,0.03,0,0.8
0,53.8,0,0.9,0.7,0.03,0,0.95
0,63.0,0,0.3,0.3,0.005,0,0.7
0,60.0,0,0.95,0.5,0.03,0,0.8
0,63.0,0,0.9,0.3,0.005,0,0.7
0,62.0,0,0.7,0.5,0.01,0,0.995
0,60.3,0,0.0,0.5,0.02,0,0.8
0,47.4,0,0.99,0.3,0.04,0,0.99
0,62.3,0,0.0,0.7,0.005,0,0.99
0,61.0,0,0.99,0.5,0.01,0,0.6
0,60.5,0,0.9,0.7,0.005,0,0.8
0,60.3,0,0.3,0.5,0.03,0,0.99
0,62.7,0,0.3,0.5,0.005,0,0.99
0,53.5,0,0.9,0.7,0.04,0,0.95
0,56.4,0,0.0,0.5,0.04,0,0.7
0,57.0,0,0.99,0.7,0.01,0,0.8
0,61.9,0,0.995,0.3,0.03,0,0.8
0,57.2,0,0.9,0.7,0.03,0,0.6
0,58.6,0,0.3,0.7,0.03,0,0.995
0,58.1,0,0.7,0.7,0.03,0,0.995
0,63.2,0,0.7,0.3,0.02,0,0.9
0,62.5,0,0.99,0.3,0.005,0,0.8
0,58.6,0,0.0,0.7,0.01,0,0.6
0,60.3,0,0.99,0.5,0.02,0,0.8
0,58.6,0,0.9,0.7,0.02,0,0.7
0,61.9,0,0.7,0.3,0.02,0,0.995
0,57.4,0,0.3,0.5,0.04,0,0.6
0,61.4,0,0.3,0.5,0.02,0,0.8
0,58.7,0,0.99,0.7,0.01,0,0.6
0,40.6,0,0.99,0.7,0.03,0,0.95
0,62.5,0,0.5,0.3,0.005,0,0.95
0,36.5,0,0.95,0.7,0.005,0,0.99
0,59.9,0,0.5,0.5,0.03,0,0.7
0,61.3,0,0.9,0.5,0.005,0,0.7
0,60.3,0,0.99,0.5,0.02,0,0.8
0,61.1,0,0.1,0.3,0.03,0,0.8
0,58.6,0,0.1,0.5,0.03,0,0.7
0,60.8,0,0.3,0.7,0.02,0,0.9
0,59.2,0,0.7,0.7,0.01,0,0.7
0,31.3,0,0.995,0.5,0.04,0,0.99
0,61.2,0,0.95,0.5,0.005,0,0.7
0,56.8,0,0.995,0.3,0.04,0,0.95
0,56.7,0,0.9,0.5,0.03,0,0.99
0,62.8,0,0.9,0.3,0.02,0,0.7
0,62.5,0,0.3,0.7,0.01,0,0.99
0,48.0,0,0.95,0.7,0.03,0,0.95
0,47.5,0,0.995,0.7,0.02,0,0.9
0,61.8,0,0.3,0.3,0.03,0,0.95
0,62.9,0,0.7,0.3,0.005,0,0.8
0,60.7,0,0.95,0.3,0.01,0,0.95
0,61.9,0,0.3,0.5,0.005,0,0.995
0,23.3,0,0.995,0.7,0.02,0,0.995
0,59.8,0,0.7,0.5,0.03,0,0.7
0,61.6,0,0.0,0.7,0.005,0,0.995
0,57.9,0,0.0,0.3,0.04,0,0.995
0,45.0,0,0.9,0.7,0.03,0,0.995
1,60.3,0,0.9,0.5,0.02,0,0.6
1,59.5,0,0.0,0.5,0.03,0,0.95
1,59.9,0,0.5,0.5,0.03,0,0.7
1,62.2,0,0.1,0.3,0.02,0,0.95
1,63.0,0,0.3,0.3,0.005,0,0.7
1,60.0,0,0.995,0.5,0.02,0,0.8
1,43.7,0,0.995,0.3,0.005,0,0.99
